split,track_id,annotation_path,n_gt_annotation_KD,n_gt_annotation_SD,n_gt_annotation_T12,n_gt_annotation_T14,n_gt_annotation_T16,n_gt_used_global_KD,n_gt_used_global_SD,n_gt_used_global_T12,n_gt_used_global_T14,n_gt_used_global_T16,n_gt_used_per_class_KD,n_gt_used_per_class_SD,n_gt_used_per_class_T12,n_gt_used_per_class_T14,n_gt_used_per_class_T16,times_seen_by_analyzer,status
TEST,test_standard_rock_000670_136bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000670_136bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000673_140bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000673_140bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000675_115bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000675_115bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000676_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000676_139bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000678_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000678_139bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000679_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000679_105bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000680_129bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000680_129bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000682_110bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000682_110bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000687_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000687_139bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000688_106bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000688_106bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000692_127bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000692_127bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000694_131bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000694_131bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000696_137bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000696_137bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000697_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000697_104bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000703_137bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000703_137bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000704_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000704_124bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000706_115bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000706_115bpm.txt,3,3,2,1,1,3,3,2,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000710_141bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000710_141bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000713_125bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000713_125bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000716_102bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000716_102bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000717_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000717_114bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000721_110bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000721_110bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000728_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000728_112bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000733_136bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000733_136bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000735_143bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000735_143bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000736_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000736_139bpm.txt,3,4,1,1,2,3,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000743_144bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000743_144bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000744_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000744_112bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000745_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000745_112bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000747_125bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000747_125bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000749_119bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000749_119bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000750_134bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000750_134bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000759_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000759_139bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000762_121bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000762_121bpm.txt,3,4,1,1,2,3,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000771_137bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000771_137bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000773_119bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000773_119bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000775_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000775_133bpm.txt,3,4,1,2,1,3,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000782_127bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000782_127bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000784_127bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000784_127bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000788_143bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000788_143bpm.txt,3,3,2,2,1,3,3,2,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000790_123bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000790_123bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000796_106bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000796_106bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000800_142bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000800_142bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000801_126bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000801_126bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000804_129bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000804_129bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000811_118bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000811_118bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000816_126bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000816_126bpm.txt,3,3,2,1,1,3,3,2,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000818_121bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000818_121bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000819_117bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000819_117bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000823_128bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000823_128bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000825_123bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000825_123bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000826_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000826_105bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000836_143bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000836_143bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000837_135bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000837_135bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000838_142bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000838_142bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000841_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000841_104bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000843_115bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000843_115bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000844_120bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000844_120bpm.txt,3,4,1,1,2,3,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000850_111bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000850_111bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000854_135bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000854_135bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000856_124bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000856_124bpm.txt,3,3,1,2,1,3,3,1,2,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000857_116bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000857_116bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000865_108bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000865_108bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000868_111bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000868_111bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000870_101bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000870_101bpm.txt,3,3,1,1,2,3,3,1,1,2,0,0,0,0,0,1,ok
TEST,test_standard_rock_000871_109bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000871_109bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_standard_rock_000872_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_standard_rock_000872_133bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
